#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A362C4
#Date Time: 2022-12-02 11:27:53.939
#Sample rate: 4000Hz
#Samples: 22261
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: -500 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -1 V

Time (s),Channel 1 (V)
-32.72525,0.7634611410328488
-32.725,0.7634611410328488
-32.72475,0.7634611410328488
-32.7245,0.7671227699699084
-32.72425,0.7634611410328488
-32.724,0.7634611410329021
-32.72375,0.7671227699698551
-32.7235,0.7634611410328488
-32.72325,0.7634611410328488
-32.723,0.7634611410328488
-32.72275,0.7634611410329021
-32.7225,0.7671227699699084
-32.72225,0.7671227699699084
-32.722,0.7634611410328488
-32.72175,0.7634611410328488
-32.7215,0.7671227699699084
-32.72125,0.7671227699698551
-32.721,0.7634611410328488
-32.72075,0.7634611410328488
-32.7205,0.7634611410328488
-32.72025,0.7634611410328488
-32.72,0.7634611410328488
-32.71975,0.7671227699698551
-32.7195,0.7634611410328488
-32.71925,0.7634611410328488
-32.719,0.7634611410328488
-32.71875,0.7634611410328488
